"REF_DATE","GEO","DGUID","Gender","Age group","Transmission","Hospitalization","Death","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Canada","2016A000011124","Total, all genders","0 to 19 years","Not stated, transmission","Total, by hospitalization status","Not stated, deceased","Number","223","units","0","v1160929483","1.1.2.4.1.4","4050","","","","0"
"2021","Canada","2016A000011124","Total, all genders","0 to 19 years","Not stated, transmission","Yes, hospitalized and ICU admitted","Total, by death status","Number","223","units","0","v1160929484","1.1.2.4.2.1","2","","","","0"
"2021","Canada","2016A000011124","Total, all genders","0 to 19 years","Not stated, transmission","Yes, hospitalized and ICU admitted","Yes, deceased","Number","223","units","0","v1160929485","1.1.2.4.2.2","0","","","","0"
"2021","Canada","2016A000011124","Total, all genders","0 to 19 years","Not stated, transmission","Yes, hospitalized and ICU admitted","No, not deceased","Number","223","units","0","v1160929486","1.1.2.4.2.3","0","","","","0"
"2021","Canada","2016A000011124","Total, all genders","0 to 19 years","Not stated, transmission","Yes, hospitalized and ICU admitted","Not stated, deceased","Number","223","units","0","v1160929487","1.1.2.4.2.4","2","","","","0"
"2021","Canada","2016A000011124","Total, all genders","0 to 19 years","Not stated, transmission","Yes, hospitalized but not ICU admitted","Total, by death status","Number","223","units","0","v1160929488","1.1.2.4.3.1","83","","","","0"
"2021","Canada","2016A000011124","Total, all genders","0 to 19 years","Not stated, transmission","Yes, hospitalized but not ICU admitted","Yes, deceased","Number","223","units","0","v1160929489","1.1.2.4.3.2","0","","","","0"
"2021","Canada","2016A000011124","Total, all genders","0 to 19 years","Not stated, transmission","Yes, hospitalized but not ICU admitted","No, not deceased","Number","223","units","0","v1160929490","1.1.2.4.3.3","72","","","","0"
"2021","Canada","2016A000011124","Total, all genders","0 to 19 years","Not stated, transmission","Yes, hospitalized but not ICU admitted","Not stated, deceased","Number","223","units","0","v1160929491","1.1.2.4.3.4","11","","","","0"
"2021","Canada","2016A000011124","Total, all genders","0 to 19 years","Not stated, transmission","Not hospitalized","Total, by death status","Number","223","units","0","v1160929492","1.1.2.4.4.1","30320","","","","0"
"2021","Canada","2016A000011124","Total, all genders","0 to 19 years","Not stated, transmission","Not hospitalized","Yes, deceased","Number","223","units","0","v1160929493","1.1.2.4.4.2","0","","","","0"
"2021","Canada","2016A000011124","Total, all genders","0 to 19 years","Not stated, transmission","Not hospitalized","No, not deceased","Number","223","units","0","v1160929494","1.1.2.4.4.3","26705","","","","0"
"2021","Canada","2016A000011124","Total, all genders","0 to 19 years","Not stated, transmission","Not hospitalized","Not stated, deceased","Number","223","units","0","v1160929495","1.1.2.4.4.4","3615","","","","0"
"2021","Canada","2016A000011124","Total, all genders","0 to 19 years","Not stated, transmission","Not stated, hospitalized","Total, by death status","Number","223","units","0","v1160929496","1.1.2.4.5.1","539","","","","0"
"2021","Canada","2016A000011124","Total, all genders","0 to 19 years","Not stated, transmission","Not stated, hospitalized","Yes, deceased","Number","223","units","0","v1160929497","1.1.2.4.5.2","0","","","","0"
"2021","Canada","2016A000011124","Total, all genders","0 to 19 years","Not stated, transmission","Not stated, hospitalized","No, not deceased","Number","223","units","0","v1160929498","1.1.2.4.5.3","117","","","","0"
"2021","Canada","2016A000011124","Total, all genders","0 to 19 years","Not stated, transmission","Not stated, hospitalized","Not stated, deceased","Number","223","units","0","v1160929499","1.1.2.4.5.4","422","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Total, by transmission","Total, by hospitalization status","Total, by death status","Number","223","units","0","v1160929500","1.1.3.1.1.1","94292","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Total, by transmission","Total, by hospitalization status","Yes, deceased","Number","223","units","0","v1160929501","1.1.3.1.1.2","0","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Total, by transmission","Total, by hospitalization status","No, not deceased","Number","223","units","0","v1160929502","1.1.3.1.1.3","70363","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Total, by transmission","Total, by hospitalization status","Not stated, deceased","Number","223","units","0","v1160929503","1.1.3.1.1.4","23929","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Total, by transmission","Yes, hospitalized and ICU admitted","Total, by death status","Number","223","units","0","v1160929504","1.1.3.1.2.1","144","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Total, by transmission","Yes, hospitalized and ICU admitted","Yes, deceased","Number","223","units","0","v1160929505","1.1.3.1.2.2","0","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Total, by transmission","Yes, hospitalized and ICU admitted","No, not deceased","Number","223","units","0","v1160929506","1.1.3.1.2.3","114","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Total, by transmission","Yes, hospitalized and ICU admitted","Not stated, deceased","Number","223","units","0","v1160929507","1.1.3.1.2.4","30","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Total, by transmission","Yes, hospitalized but not ICU admitted","Total, by death status","Number","223","units","0","v1160929508","1.1.3.1.3.1","787","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Total, by transmission","Yes, hospitalized but not ICU admitted","Yes, deceased","Number","223","units","0","v1160929509","1.1.3.1.3.2","0","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Total, by transmission","Yes, hospitalized but not ICU admitted","No, not deceased","Number","223","units","0","v1160929510","1.1.3.1.3.3","590","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Total, by transmission","Yes, hospitalized but not ICU admitted","Not stated, deceased","Number","223","units","0","v1160929511","1.1.3.1.3.4","197","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Total, by transmission","Not hospitalized","Total, by death status","Number","223","units","0","v1160929512","1.1.3.1.4.1","62829","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Total, by transmission","Not hospitalized","Yes, deceased","Number","223","units","0","v1160929513","1.1.3.1.4.2","0","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Total, by transmission","Not hospitalized","No, not deceased","Number","223","units","0","v1160929514","1.1.3.1.4.3","56248","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Total, by transmission","Not hospitalized","Not stated, deceased","Number","223","units","0","v1160929515","1.1.3.1.4.4","6581","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Total, by transmission","Not stated, hospitalized","Total, by death status","Number","223","units","0","v1160929516","1.1.3.1.5.1","30532","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Total, by transmission","Not stated, hospitalized","Yes, deceased","Number","223","units","0","v1160929517","1.1.3.1.5.2","0","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Total, by transmission","Not stated, hospitalized","No, not deceased","Number","223","units","0","v1160929518","1.1.3.1.5.3","13411","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Total, by transmission","Not stated, hospitalized","Not stated, deceased","Number","223","units","0","v1160929519","1.1.3.1.5.4","17121","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Community exposures","Total, by hospitalization status","Total, by death status","Number","223","units","0","v1160929520","1.1.3.2.1.1","68036","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Community exposures","Total, by hospitalization status","Yes, deceased","Number","223","units","0","v1160929521","1.1.3.2.1.2","0","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Community exposures","Total, by hospitalization status","No, not deceased","Number","223","units","0","v1160929522","1.1.3.2.1.3","48474","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Community exposures","Total, by hospitalization status","Not stated, deceased","Number","223","units","0","v1160929523","1.1.3.2.1.4","19562","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Community exposures","Yes, hospitalized and ICU admitted","Total, by death status","Number","223","units","0","v1160929524","1.1.3.2.2.1","125","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Community exposures","Yes, hospitalized and ICU admitted","Yes, deceased","Number","223","units","0","v1160929525","1.1.3.2.2.2","0","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Community exposures","Yes, hospitalized and ICU admitted","No, not deceased","Number","223","units","0","v1160929526","1.1.3.2.2.3","101","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Community exposures","Yes, hospitalized and ICU admitted","Not stated, deceased","Number","223","units","0","v1160929527","1.1.3.2.2.4","24","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Community exposures","Yes, hospitalized but not ICU admitted","Total, by death status","Number","223","units","0","v1160929528","1.1.3.2.3.1","630","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Community exposures","Yes, hospitalized but not ICU admitted","Yes, deceased","Number","223","units","0","v1160929529","1.1.3.2.3.2","0","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Community exposures","Yes, hospitalized but not ICU admitted","No, not deceased","Number","223","units","0","v1160929530","1.1.3.2.3.3","460","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Community exposures","Yes, hospitalized but not ICU admitted","Not stated, deceased","Number","223","units","0","v1160929531","1.1.3.2.3.4","170","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Community exposures","Not hospitalized","Total, by death status","Number","223","units","0","v1160929532","1.1.3.2.4.1","37982","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Community exposures","Not hospitalized","Yes, deceased","Number","223","units","0","v1160929533","1.1.3.2.4.2","0","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Community exposures","Not hospitalized","No, not deceased","Number","223","units","0","v1160929534","1.1.3.2.4.3","34713","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Community exposures","Not hospitalized","Not stated, deceased","Number","223","units","0","v1160929535","1.1.3.2.4.4","3269","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Community exposures","Not stated, hospitalized","Total, by death status","Number","223","units","0","v1160929536","1.1.3.2.5.1","29299","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Community exposures","Not stated, hospitalized","Yes, deceased","Number","223","units","0","v1160929537","1.1.3.2.5.2","0","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Community exposures","Not stated, hospitalized","No, not deceased","Number","223","units","0","v1160929538","1.1.3.2.5.3","13200","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Community exposures","Not stated, hospitalized","Not stated, deceased","Number","223","units","0","v1160929539","1.1.3.2.5.4","16099","","","","0"
"2021","Canada","2016A000011124","Total, all genders","20 to 29 years","Travel exposures","Total, by hospitalization status","Total, by death status","Number","223","units","0","v1160929540","1.1.3.3.1.1","764","","","","0"
