DATE,age_category,percent_positive_7d_avg
16Dec2021,14to17,0.0592
17Dec2021,14to17,0.0662
18Dec2021,14to17,0.0732
19Dec2021,14to17,0.0824
20Dec2021,14to17,0.0972
21Dec2021,14to17,0.1170
22Dec2021,14to17,0.1383
23Dec2021,14to17,0.1610
24Dec2021,14to17,0.1841
25Dec2021,14to17,0.1970
26Dec2021,14to17,0.2120
27Dec2021,14to17,0.2526
28Dec2021,14to17,0.2934
29Dec2021,14to17,0.3385
30Dec2021,14to17,0.3807
31Dec2021,14to17,0.4046
01Jan2022,14to17,0.4053
02Jan2022,14to17,0.4051
03Jan2022,14to17,0.3993
04Jan2022,14to17,0.3926
05Jan2022,14to17,0.3744
06Jan2022,14to17,0.3440
07Jan2022,14to17,0.3370
08Jan2022,14to17,0.3422
09Jan2022,14to17,0.3442
10Jan2022,14to17,0.3436
11Jan2022,14to17,0.3377
12Jan2022,14to17,0.3314
13Jan2022,14to17,0.3227
14Jan2022,14to17,0.3058
15Jan2022,14to17,0.3016
16Jan2022,14to17,0.2963
17Jan2022,14to17,0.2879
18Jan2022,14to17,0.2752
19Jan2022,14to17,0.2726
20Jan2022,14to17,0.2674
21Jan2022,14to17,0.2661
22Jan2022,14to17,0.2606
23Jan2022,14to17,0.2574
24Jan2022,14to17,0.2596
25Jan2022,14to17,0.2484
26Jan2022,14to17,0.2383
27Jan2022,14to17,0.2331
28Jan2022,14to17,0.2281
29Jan2022,14to17,0.2268
30Jan2022,14to17,0.2243
31Jan2022,14to17,0.2116
01Feb2022,14to17,0.2105
02Feb2022,14to17,0.2050
03Feb2022,14to17,0.1977
04Feb2022,14to17,0.1941
05Feb2022,14to17,0.1903
06Feb2022,14to17,0.1815
07Feb2022,14to17,0.1854
08Feb2022,14to17,0.1868
09Feb2022,14to17,0.1905
10Feb2022,14to17,0.1904
11Feb2022,14to17,0.1900
12Feb2022,14to17,0.1882
13Feb2022,14to17,0.1991
14Feb2022,14to17,0.2065
15Feb2022,14to17,0.2063
16Feb2022,14to17,0.2107
17Feb2022,14to17,0.2186
18Feb2022,14to17,0.2318
19Feb2022,14to17,0.2419
20Feb2022,14to17,0.2424
21Feb2022,14to17,0.2423
22Feb2022,14to17,0.2453
23Feb2022,14to17,0.2496
24Feb2022,14to17,0.2443
25Feb2022,14to17,0.2260
26Feb2022,14to17,0.2128
27Feb2022,14to17,0.2014
28Feb2022,14to17,0.2034
01Mar2022,14to17,0.2074
02Mar2022,14to17,0.2097
03Mar2022,14to17,0.2183
04Mar2022,14to17,0.2338
05Mar2022,14to17,0.2481
06Mar2022,14to17,0.2668
07Mar2022,14to17,0.2786
08Mar2022,14to17,0.2783
09Mar2022,14to17,0.2689
10Mar2022,14to17,0.2554
11Mar2022,14to17,0.2486
12Mar2022,14to17,0.2442
13Mar2022,14to17,0.2493
14Mar2022,14to17,0.2398
15Mar2022,14to17,0.2251
16Mar2022,14to17,0.2174
17Mar2022,14to17,0.2216
18Mar2022,14to17,0.2176
19Mar2022,14to17,0.2072
20Mar2022,14to17,0.2043
21Mar2022,14to17,0.2025
22Mar2022,14to17,0.2022
23Mar2022,14to17,0.1985
24Mar2022,14to17,0.1966
25Mar2022,14to17,0.2016
26Mar2022,14to17,0.2038
27Mar2022,14to17,0.2018
28Mar2022,14to17,0.2092
29Mar2022,14to17,0.2216
30Mar2022,14to17,0.2345
31Mar2022,14to17,0.2433
01Apr2022,14to17,0.2492
02Apr2022,14to17,0.2614
03Apr2022,14to17,0.2650
04Apr2022,14to17,0.2703
05Apr2022,14to17,0.2661
06Apr2022,14to17,0.2683
07Apr2022,14to17,0.2696
08Apr2022,14to17,0.2630
09Apr2022,14to17,0.2615
10Apr2022,14to17,0.2637
11Apr2022,14to17,0.2605
12Apr2022,14to17,0.2617
13Apr2022,14to17,0.2590
14Apr2022,14to17,0.2503
15Apr2022,14to17,0.2524
16Apr2022,14to17,0.2585
17Apr2022,14to17,0.2593
18Apr2022,14to17,0.2500
19Apr2022,14to17,0.2380
20Apr2022,14to17,0.2298
21Apr2022,14to17,0.2293
22Apr2022,14to17,0.2169
23Apr2022,14to17,0.2073
24Apr2022,14to17,0.1970
25Apr2022,14to17,0.1915
26Apr2022,14to17,0.1813
27Apr2022,14to17,0.1724
28Apr2022,14to17,0.1641
29Apr2022,14to17,0.1645
30Apr2022,14to17,0.1562
01May2022,14to17,0.1537
02May2022,14to17,0.1450
03May2022,14to17,0.1459
04May2022,14to17,0.1466
05May2022,14to17,0.1454
06May2022,14to17,0.1373
07May2022,14to17,0.1385
08May2022,14to17,0.1410
09May2022,14to17,0.1419
10May2022,14to17,0.1337
11May2022,14to17,0.1272
12May2022,14to17,0.1249
13May2022,14to17,0.1255
14May2022,14to17,0.1220
15May2022,14to17,0.1205
16May2022,14to17,0.1154
17May2022,14to17,0.1152
18May2022,14to17,0.1098
19May2022,14to17,0.1014
20May2022,14to17,0.0915
21May2022,14to17,0.0859
22May2022,14to17,0.0805
23May2022,14to17,0.0756
24May2022,14to17,0.0711
25May2022,14to17,0.0716
26May2022,14to17,0.0751
27May2022,14to17,0.0781
28May2022,14to17,0.0837
29May2022,14to17,0.0820
30May2022,14to17,0.0777
31May2022,14to17,0.0772
01Jun2022,14to17,0.0753
02Jun2022,14to17,0.0733
03Jun2022,14to17,0.0723
04Jun2022,14to17,0.0685
05Jun2022,14to17,0.0699
06Jun2022,14to17,0.0716
07Jun2022,14to17,0.0747
08Jun2022,14to17,0.0775
09Jun2022,14to17,0.0772
10Jun2022,14to17,0.0789
11Jun2022,14to17,0.0788
12Jun2022,14to17,0.0791
13Jun2022,14to17,0.0880
14Jun2022,14to17,0.0867
15Jun2022,14to17,0.0775
16Jun2022,14to17,0.0785
17Jun2022,14to17,0.0785
18Jun2022,14to17,0.0785
19Jun2022,14to17,0.0889
20Jun2022,14to17,0.0781
21Jun2022,14to17,0.0774
22Jun2022,14to17,0.0834
23Jun2022,14to17,0.0874
24Jun2022,14to17,0.0852
25Jun2022,14to17,0.0845
26Jun2022,14to17,0.0741
27Jun2022,14to17,0.0833
28Jun2022,14to17,0.0940
29Jun2022,14to17,0.0951
30Jun2022,14to17,0.0935
01Jul2022,14to17,0.1049
02Jul2022,14to17,0.1120
03Jul2022,14to17,0.1196
04Jul2022,14to17,0.1231
05Jul2022,14to17,0.1223
06Jul2022,14to17,0.1273
07Jul2022,14to17,0.1441
08Jul2022,14to17,0.1389
09Jul2022,14to17,0.1457
10Jul2022,14to17,0.1410
11Jul2022,14to17,0.1437
12Jul2022,14to17,0.1483
13Jul2022,14to17,0.1377
14Jul2022,14to17,0.1238
15Jul2022,14to17,0.1308
16Jul2022,14to17,0.1236
17Jul2022,14to17,0.1234
18Jul2022,14to17,0.1238
19Jul2022,14to17,0.1194
20Jul2022,14to17,0.1286
21Jul2022,14to17,0.1310
22Jul2022,14to17,0.1223
23Jul2022,14to17,0.1204
24Jul2022,14to17,0.1230
25Jul2022,14to17,0.1220
26Jul2022,14to17,0.1191
27Jul2022,14to17,0.1189
28Jul2022,14to17,0.1149
29Jul2022,14to17,0.1211
30Jul2022,14to17,0.1208
31Jul2022,14to17,0.1181
01Aug2022,14to17,0.1095
02Aug2022,14to17,0.1160
03Aug2022,14to17,0.1207
04Aug2022,14to17,0.1257
05Aug2022,14to17,0.1160
06Aug2022,14to17,0.1161
07Aug2022,14to17,0.1167
08Aug2022,14to17,0.1129
09Aug2022,14to17,0.1078
10Aug2022,14to17,0.0958
11Aug2022,14to17,0.0922
12Aug2022,14to17,0.0956
13Aug2022,14to17,0.0958
14Aug2022,14to17,0.0912
15Aug2022,14to17,0.0952
16Aug2022,14to17,0.0920
17Aug2022,14to17,0.0970
18Aug2022,14to17,0.0952
19Aug2022,14to17,0.0946
20Aug2022,14to17,0.0965
21Aug2022,14to17,0.0957
22Aug2022,14to17,0.1001
23Aug2022,14to17,0.0994
24Aug2022,14to17,0.0944
25Aug2022,14to17,0.0925
26Aug2022,14to17,0.0947
27Aug2022,14to17,0.0931
28Aug2022,14to17,0.0918
29Aug2022,14to17,0.0825
30Aug2022,14to17,0.0808
31Aug2022,14to17,0.0790
01Sep2022,14to17,0.0756
02Sep2022,14to17,0.0711
03Sep2022,14to17,0.0710
04Sep2022,14to17,0.0723
05Sep2022,14to17,0.0709
06Sep2022,14to17,0.0725
07Sep2022,14to17,0.0728
08Sep2022,14to17,0.0736
09Sep2022,14to17,0.0709
10Sep2022,14to17,0.0668
11Sep2022,14to17,0.0695
12Sep2022,14to17,0.0727
13Sep2022,14to17,0.0700
14Sep2022,14to17,0.0763
15Sep2022,14to17,0.0787
16Sep2022,14to17,0.0775
17Sep2022,14to17,0.0793
18Sep2022,14to17,0.0768
19Sep2022,14to17,0.0810
20Sep2022,14to17,0.0882
21Sep2022,14to17,0.0814
22Sep2022,14to17,0.0834
23Sep2022,14to17,0.0888
24Sep2022,14to17,0.0883
25Sep2022,14to17,0.0919
26Sep2022,14to17,0.0973
27Sep2022,14to17,0.0883
28Sep2022,14to17,0.0923
29Sep2022,14to17,0.1042
30Sep2022,14to17,0.1071
01Oct2022,14to17,0.1090
02Oct2022,14to17,0.1066
03Oct2022,14to17,0.0996
04Oct2022,14to17,0.0942
05Oct2022,14to17,0.0939
06Oct2022,14to17,0.0794
07Oct2022,14to17,0.0839
08Oct2022,14to17,0.0830
09Oct2022,14to17,0.0843
10Oct2022,14to17,0.0898
11Oct2022,14to17,0.0993
12Oct2022,14to17,0.1091
13Oct2022,14to17,0.1169
14Oct2022,14to17,0.1107
15Oct2022,14to17,0.1221
16Oct2022,14to17,0.1229
17Oct2022,14to17,0.1164
18Oct2022,14to17,0.1120
19Oct2022,14to17,0.1030
20Oct2022,14to17,0.1011
21Oct2022,14to17,0.0968
22Oct2022,14to17,0.0842
23Oct2022,14to17,0.0791
24Oct2022,14to17,0.0818
25Oct2022,14to17,0.0816
26Oct2022,14to17,0.0756
27Oct2022,14to17,0.0827
28Oct2022,14to17,0.0893
29Oct2022,14to17,0.0873
30Oct2022,14to17,0.0817
31Oct2022,14to17,0.0738
01Nov2022,14to17,0.0772
02Nov2022,14to17,0.0808
03Nov2022,14to17,0.0736
04Nov2022,14to17,0.0665
05Nov2022,14to17,0.0737
06Nov2022,14to17,0.0827
07Nov2022,14to17,0.0895
08Nov2022,14to17,0.0854
09Nov2022,14to17,0.0811
10Nov2022,14to17,0.0705
11Nov2022,14to17,0.0702
12Nov2022,14to17,0.0668
13Nov2022,14to17,0.0600
14Nov2022,14to17,0.0595
15Nov2022,14to17,0.0607
16Nov2022,14to17,0.0615
17Nov2022,14to17,0.0600
18Nov2022,14to17,0.0650
19Nov2022,14to17,0.0583
20Nov2022,14to17,0.0653
21Nov2022,14to17,0.0500
22Nov2022,14to17,0.0496
23Nov2022,14to17,0.0534
24Nov2022,14to17,0.0585
25Nov2022,14to17,0.0604
26Nov2022,14to17,0.0631
27Nov2022,14to17,0.0627
28Nov2022,14to17,0.0690
29Nov2022,14to17,0.0660
30Nov2022,14to17,0.0703
01Dec2022,14to17,0.0728
02Dec2022,14to17,0.0659
03Dec2022,14to17,0.0762
04Dec2022,14to17,0.0717
05Dec2022,14to17,0.0732
06Dec2022,14to17,0.0787
07Dec2022,14to17,0.0755
08Dec2022,14to17,0.0760
09Dec2022,14to17,0.0758
10Dec2022,14to17,0.0690
11Dec2022,14to17,0.0680
12Dec2022,14to17,0.0744
13Dec2022,14to17,0.0675
14Dec2022,14to17,0.0710
15Dec2022,14to17,0.0673
16Dec2022,14to17,0.0719
17Dec2022,14to17,0.0747
18Dec2022,14to17,0.0763
19Dec2022,14to17,0.0793
20Dec2022,14to17,0.0852
21Dec2022,14to17,0.0903
22Dec2022,14to17,0.0975
23Dec2022,14to17,0.1028
24Dec2022,14to17,0.1029
25Dec2022,14to17,0.1119
26Dec2022,14to17,0.1157
27Dec2022,14to17,0.1362
28Dec2022,14to17,0.1301
29Dec2022,14to17,0.1261
30Dec2022,14to17,0.1298
31Dec2022,14to17,0.1322
01Jan2023,14to17,0.1253
02Jan2023,14to17,0.1179
03Jan2023,14to17,0.1087
04Jan2023,14to17,0.1166
05Jan2023,14to17,0.1203
06Jan2023,14to17,0.1273
07Jan2023,14to17,0.1245
08Jan2023,14to17,0.1315
09Jan2023,14to17,0.1288
10Jan2023,14to17,0.1291
11Jan2023,14to17,0.1236
12Jan2023,14to17,0.1140
13Jan2023,14to17,0.1004
14Jan2023,14to17,0.0915
15Jan2023,14to17,0.0897
16Jan2023,14to17,0.0965
17Jan2023,14to17,0.0903
18Jan2023,14to17,0.1042
19Jan2023,14to17,0.1068
20Jan2023,14to17,0.1083
21Jan2023,14to17,0.1235
22Jan2023,14to17,0.1350
23Jan2023,14to17,0.1452
24Jan2023,14to17,0.1495
25Jan2023,14to17,0.1439
26Jan2023,14to17,0.1583
27Jan2023,14to17,0.1705
28Jan2023,14to17,0.1868
29Jan2023,14to17,0.1695
30Jan2023,14to17,0.1588
31Jan2023,14to17,0.1611
01Feb2023,14to17,0.1596
02Feb2023,14to17,0.1475
03Feb2023,14to17,0.1376
04Feb2023,14to17,0.1147
05Feb2023,14to17,0.1228
06Feb2023,14to17,0.1180
07Feb2023,14to17,0.1144
08Feb2023,14to17,0.1049
09Feb2023,14to17,0.1047
10Feb2023,14to17,0.1101
11Feb2023,14to17,0.1124
12Feb2023,14to17,0.1057
13Feb2023,14to17,0.1238
14Feb2023,14to17,0.1179
15Feb2023,14to17,0.1374
16Feb2023,14to17,0.1384
17Feb2023,14to17,0.1297
18Feb2023,14to17,0.1238
19Feb2023,14to17,0.1232
20Feb2023,14to17,0.1134
21Feb2023,14to17,0.1151
22Feb2023,14to17,0.1078
23Feb2023,14to17,0.1068
24Feb2023,14to17,0.1081
25Feb2023,14to17,0.1059
26Feb2023,14to17,0.1069
27Feb2023,14to17,0.1022
28Feb2023,14to17,0.1095
01Mar2023,14to17,0.0955
02Mar2023,14to17,0.0945
03Mar2023,14to17,0.0927
04Mar2023,14to17,0.0927
05Mar2023,14to17,0.0898
06Mar2023,14to17,0.0909
07Mar2023,14to17,0.0846
08Mar2023,14to17,0.0853
09Mar2023,14to17,0.0878
10Mar2023,14to17,0.0854
11Mar2023,14to17,0.0871
12Mar2023,14to17,0.0878
13Mar2023,14to17,0.0745
14Mar2023,14to17,0.0636
15Mar2023,14to17,0.0696
16Mar2023,14to17,0.0671
17Mar2023,14to17,0.0635
18Mar2023,14to17,0.0690
19Mar2023,14to17,0.0798
20Mar2023,14to17,0.0739
21Mar2023,14to17,0.0791
22Mar2023,14to17,0.0758
23Mar2023,14to17,0.0751
24Mar2023,14to17,0.0780
25Mar2023,14to17,0.0686
26Mar2023,14to17,0.0613
27Mar2023,14to17,0.0725
28Mar2023,14to17,0.0663
29Mar2023,14to17,0.0575
30Mar2023,14to17,0.0639
31Mar2023,14to17,0.0620
01Apr2023,14to17,0.0622
02Apr2023,14to17,0.0597
03Apr2023,14to17,0.0591
04Apr2023,14to17,0.0580
05Apr2023,14to17,0.0601
06Apr2023,14to17,0.0462
07Apr2023,14to17,0.0408
08Apr2023,14to17,0.0464
09Apr2023,14to17,0.0432
10Apr2023,14to17,0.0389
11Apr2023,14to17,0.0392
12Apr2023,14to17,0.0325
13Apr2023,14to17,0.0381
14Apr2023,14to17,0.0366
15Apr2023,14to17,0.0395
16Apr2023,14to17,0.0359
17Apr2023,14to17,0.0471
18Apr2023,14to17,0.0433
19Apr2023,14to17,0.0417
20Apr2023,14to17,0.0338
21Apr2023,14to17,0.0307
22Apr2023,14to17,0.0204
23Apr2023,14to17,0.0247
24Apr2023,14to17,0.0085
25Apr2023,14to17,0.0088
26Apr2023,14to17,0.0090
27Apr2023,14to17,0.0090
28Apr2023,14to17,0.0175
29Apr2023,14to17,0.0179
30Apr2023,14to17,0.0172
01May2023,14to17,0.0130
02May2023,14to17,0.0127
03May2023,14to17,0.0182
04May2023,14to17,0.0276
05May2023,14to17,0.0195
06May2023,14to17,0.0187
07May2023,14to17,0.0239
08May2023,14to17,0.0367
09May2023,14to17,0.0394
10May2023,14to17,0.0388
11May2023,14to17,0.0314
12May2023,14to17,0.0524
13May2023,14to17,0.0608
14May2023,14to17,0.0506
15May2023,14to17,0.0392
16May2023,14to17,0.0392
17May2023,14to17,0.0347
18May2023,14to17,0.0423
19May2023,14to17,0.0147
20May2023,14to17,0.0068
21May2023,14to17,0.0197
22May2023,14to17,0.0196
23May2023,14to17,0.0250
24May2023,14to17,0.0427
25May2023,14to17,0.0341
26May2023,14to17,0.0395
27May2023,14to17,0.0422
28May2023,14to17,0.0323
29May2023,14to17,0.0382
30May2023,14to17,0.0694
31May2023,14to17,0.0643
01Jun2023,14to17,0.0815
02Jun2023,14to17,0.0730
03Jun2023,14to17,0.0719
04Jun2023,14to17,0.0735
05Jun2023,14to17,0.0730
06Jun2023,14to17,0.0414
07Jun2023,14to17,0.0323
08Jun2023,14to17,0.0258
09Jun2023,14to17,0.0261
10Jun2023,14to17,0.0261
11Jun2023,14to17,0.0258
12Jun2023,14to17,0.0260
13Jun2023,14to17,0.0226
14Jun2023,14to17,0.0238
15Jun2023,14to17,0.0252
16Jun2023,14to17,0.0270
17Jun2023,14to17,0.0288
18Jun2023,14to17,0.0278
19Jun2023,14to17,0.0187
20Jun2023,14to17,0.0179
21Jun2023,14to17,0.0089
22Jun2023,14to17,0.0000
23Jun2023,14to17,0.0000
24Jun2023,14to17,0.0083
25Jun2023,14to17,0.0167
26Jun2023,14to17,0.0244
27Jun2023,14to17,0.0448
28Jun2023,14to17,0.0441
29Jun2023,14to17,0.0451
30Jun2023,14to17,0.0556
01Jul2023,14to17,0.0469
02Jul2023,14to17,0.0391
03Jul2023,14to17,0.0339
04Jul2023,14to17,0.0179
05Jul2023,14to17,0.0175
06Jul2023,14to17,0.0244
07Jul2023,14to17,0.0171
08Jul2023,14to17,0.0167
09Jul2023,14to17,0.0180
10Jul2023,14to17,0.0268
11Jul2023,14to17,0.0198
12Jul2023,14to17,0.0200
13Jul2023,14to17,0.0204
14Jul2023,14to17,0.0198
15Jul2023,14to17,0.0211
16Jul2023,14to17,0.0206
17Jul2023,14to17,0.0179
18Jul2023,14to17,0.0320
19Jul2023,14to17,0.0348
20Jul2023,14to17,0.0275
01May2020,18to24,0.0435
02May2020,18to24,0.0409
03May2020,18to24,0.0420
04May2020,18to24,0.0426
05May2020,18to24,0.0428
06May2020,18to24,0.0379
07May2020,18to24,0.0349
08May2020,18to24,0.0336
09May2020,18to24,0.0369
10May2020,18to24,0.0353
11May2020,18to24,0.0341
12May2020,18to24,0.0349
13May2020,18to24,0.0363
14May2020,18to24,0.0402
15May2020,18to24,0.0433
16May2020,18to24,0.0430
17May2020,18to24,0.0463
18May2020,18to24,0.0507
19May2020,18to24,0.0551
20May2020,18to24,0.0588
21May2020,18to24,0.0621
22May2020,18to24,0.0614
23May2020,18to24,0.0627
24May2020,18to24,0.0596
25May2020,18to24,0.0521
26May2020,18to24,0.0488
27May2020,18to24,0.0443
28May2020,18to24,0.0411
29May2020,18to24,0.0403
30May2020,18to24,0.0369
31May2020,18to24,0.0342
01Jun2020,18to24,0.0331
02Jun2020,18to24,0.0299
03Jun2020,18to24,0.0295
04Jun2020,18to24,0.0273
05Jun2020,18to24,0.0261
06Jun2020,18to24,0.0249
07Jun2020,18to24,0.0246
08Jun2020,18to24,0.0221
09Jun2020,18to24,0.0189
10Jun2020,18to24,0.0168
11Jun2020,18to24,0.0158
12Jun2020,18to24,0.0136
13Jun2020,18to24,0.0136
14Jun2020,18to24,0.0138
15Jun2020,18to24,0.0145
16Jun2020,18to24,0.0148
17Jun2020,18to24,0.0150
18Jun2020,18to24,0.0145
19Jun2020,18to24,0.0140
20Jun2020,18to24,0.0145
21Jun2020,18to24,0.0138
22Jun2020,18to24,0.0125
23Jun2020,18to24,0.0124
24Jun2020,18to24,0.0116
25Jun2020,18to24,0.0126
26Jun2020,18to24,0.0126
27Jun2020,18to24,0.0115
28Jun2020,18to24,0.0114
29Jun2020,18to24,0.0112
30Jun2020,18to24,0.0106
01Jul2020,18to24,0.0107
02Jul2020,18to24,0.0091
03Jul2020,18to24,0.0090
04Jul2020,18to24,0.0088
05Jul2020,18to24,0.0080
06Jul2020,18to24,0.0080
07Jul2020,18to24,0.0083
08Jul2020,18to24,0.0083
09Jul2020,18to24,0.0085
10Jul2020,18to24,0.0084
11Jul2020,18to24,0.0085
12Jul2020,18to24,0.0088
13Jul2020,18to24,0.0080
14Jul2020,18to24,0.0076
15Jul2020,18to24,0.0080
16Jul2020,18to24,0.0080
17Jul2020,18to24,0.0089
18Jul2020,18to24,0.0088
19Jul2020,18to24,0.0096
20Jul2020,18to24,0.0098
21Jul2020,18to24,0.0103
22Jul2020,18to24,0.0106
23Jul2020,18to24,0.0106
24Jul2020,18to24,0.0107
25Jul2020,18to24,0.0110
26Jul2020,18to24,0.0104
27Jul2020,18to24,0.0100
28Jul2020,18to24,0.0094
29Jul2020,18to24,0.0084
30Jul2020,18to24,0.0083
31Jul2020,18to24,0.0076
01Aug2020,18to24,0.0078
02Aug2020,18to24,0.0076
03Aug2020,18to24,0.0074
04Aug2020,18to24,0.0075
05Aug2020,18to24,0.0075
06Aug2020,18to24,0.0073
07Aug2020,18to24,0.0075
08Aug2020,18to24,0.0067
09Aug2020,18to24,0.0062
10Aug2020,18to24,0.0064
11Aug2020,18to24,0.0059
12Aug2020,18to24,0.0050
13Aug2020,18to24,0.0049
14Aug2020,18to24,0.0048
15Aug2020,18to24,0.0052
16Aug2020,18to24,0.0054
17Aug2020,18to24,0.0061
18Aug2020,18to24,0.0067
19Aug2020,18to24,0.0074
20Aug2020,18to24,0.0077
21Aug2020,18to24,0.0074
22Aug2020,18to24,0.0072
23Aug2020,18to24,0.0076
24Aug2020,18to24,0.0075
25Aug2020,18to24,0.0074
26Aug2020,18to24,0.0084
27Aug2020,18to24,0.0079
28Aug2020,18to24,0.0080
29Aug2020,18to24,0.0086
30Aug2020,18to24,0.0087
31Aug2020,18to24,0.0084
01Sep2020,18to24,0.0085
02Sep2020,18to24,0.0080
03Sep2020,18to24,0.0086
04Sep2020,18to24,0.0089
05Sep2020,18to24,0.0082
06Sep2020,18to24,0.0087
07Sep2020,18to24,0.0099
08Sep2020,18to24,0.0112
09Sep2020,18to24,0.0115
10Sep2020,18to24,0.0135
11Sep2020,18to24,0.0151
12Sep2020,18to24,0.0162
13Sep2020,18to24,0.0165
14Sep2020,18to24,0.0160
15Sep2020,18to24,0.0186
16Sep2020,18to24,0.0210
17Sep2020,18to24,0.0220
18Sep2020,18to24,0.0227
19Sep2020,18to24,0.0234
20Sep2020,18to24,0.0238
21Sep2020,18to24,0.0250
22Sep2020,18to24,0.0240
23Sep2020,18to24,0.0242
24Sep2020,18to24,0.0244
25Sep2020,18to24,0.0261
26Sep2020,18to24,0.0277
27Sep2020,18to24,0.0294
28Sep2020,18to24,0.0325
29Sep2020,18to24,0.0349
30Sep2020,18to24,0.0364
01Oct2020,18to24,0.0373
02Oct2020,18to24,0.0358
03Oct2020,18to24,0.0355
04Oct2020,18to24,0.0346
05Oct2020,18to24,0.0306
06Oct2020,18to24,0.0278
07Oct2020,18to24,0.0267
08Oct2020,18to24,0.0262
09Oct2020,18to24,0.0265
10Oct2020,18to24,0.0258
11Oct2020,18to24,0.0274
12Oct2020,18to24,0.0304
13Oct2020,18to24,0.0327
14Oct2020,18to24,0.0327
15Oct2020,18to24,0.0334
16Oct2020,18to24,0.0334
17Oct2020,18to24,0.0349
18Oct2020,18to24,0.0340
19Oct2020,18to24,0.0335
20Oct2020,18to24,0.0342
21Oct2020,18to24,0.0353
22Oct2020,18to24,0.0366
23Oct2020,18to24,0.0380
24Oct2020,18to24,0.0386
25Oct2020,18to24,0.0390
26Oct2020,18to24,0.0393
27Oct2020,18to24,0.0395
28Oct2020,18to24,0.0400
29Oct2020,18to24,0.0406
30Oct2020,18to24,0.0420
31Oct2020,18to24,0.0434
01Nov2020,18to24,0.0439
02Nov2020,18to24,0.0430
03Nov2020,18to24,0.0439
04Nov2020,18to24,0.0452
05Nov2020,18to24,0.0454
06Nov2020,18to24,0.0463
07Nov2020,18to24,0.0467
08Nov2020,18to24,0.0477
09Nov2020,18to24,0.0504
10Nov2020,18to24,0.0522
11Nov2020,18to24,0.0555
12Nov2020,18to24,0.0580
13Nov2020,18to24,0.0571
14Nov2020,18to24,0.0556
15Nov2020,18to24,0.0561
16Nov2020,18to24,0.0551
17Nov2020,18to24,0.0537
18Nov2020,18to24,0.0520
19Nov2020,18to24,0.0509
20Nov2020,18to24,0.0511
21Nov2020,18to24,0.0518
22Nov2020,18to24,0.0513
23Nov2020,18to24,0.0516
24Nov2020,18to24,0.0510
25Nov2020,18to24,0.0500
26Nov2020,18to24,0.0489
27Nov2020,18to24,0.0486
28Nov2020,18to24,0.0497
29Nov2020,18to24,0.0518
30Nov2020,18to24,0.0521
01Dec2020,18to24,0.0524
02Dec2020,18to24,0.0518
03Dec2020,18to24,0.0524
04Dec2020,18to24,0.0533
05Dec2020,18to24,0.0533
06Dec2020,18to24,0.0519
07Dec2020,18to24,0.0519
08Dec2020,18to24,0.0506
09Dec2020,18to24,0.0518
10Dec2020,18to24,0.0529
11Dec2020,18to24,0.0531
12Dec2020,18to24,0.0536
13Dec2020,18to24,0.0536
14Dec2020,18to24,0.0544
15Dec2020,18to24,0.0556
16Dec2020,18to24,0.0547
17Dec2020,18to24,0.0540
18Dec2020,18to24,0.0539
19Dec2020,18to24,0.0537
20Dec2020,18to24,0.0539
21Dec2020,18to24,0.0521
22Dec2020,18to24,0.0525
23Dec2020,18to24,0.0552
24Dec2020,18to24,0.0600
25Dec2020,18to24,0.0623
26Dec2020,18to24,0.0651
27Dec2020,18to24,0.0678
28Dec2020,18to24,0.0769
29Dec2020,18to24,0.0811
30Dec2020,18to24,0.0854
31Dec2020,18to24,0.0854
01Jan2021,18to24,0.0874
02Jan2021,18to24,0.0908
03Jan2021,18to24,0.0945
04Jan2021,18to24,0.0932
05Jan2021,18to24,0.0967
06Jan2021,18to24,0.0969
07Jan2021,18to24,0.0967
08Jan2021,18to24,0.0962
09Jan2021,18to24,0.0944
10Jan2021,18to24,0.0911
11Jan2021,18to24,0.0886
12Jan2021,18to24,0.0855
13Jan2021,18to24,0.0818
14Jan2021,18to24,0.0787
15Jan2021,18to24,0.0755
16Jan2021,18to24,0.0737
17Jan2021,18to24,0.0731
18Jan2021,18to24,0.0722
19Jan2021,18to24,0.0704
20Jan2021,18to24,0.0701
21Jan2021,18to24,0.0683
22Jan2021,18to24,0.0657
23Jan2021,18to24,0.0636
24Jan2021,18to24,0.0624
25Jan2021,18to24,0.0589
26Jan2021,18to24,0.0558
27Jan2021,18to24,0.0534
28Jan2021,18to24,0.0514
29Jan2021,18to24,0.0519
30Jan2021,18to24,0.0503
31Jan2021,18to24,0.0486
01Feb2021,18to24,0.0479
02Feb2021,18to24,0.0460
03Feb2021,18to24,0.0433
04Feb2021,18to24,0.0419
05Feb2021,18to24,0.0388
06Feb2021,18to24,0.0377
07Feb2021,18to24,0.0372
08Feb2021,18to24,0.0353
09Feb2021,18to24,0.0344
10Feb2021,18to24,0.0336
11Feb2021,18to24,0.0330
12Feb2021,18to24,0.0323
13Feb2021,18to24,0.0322
14Feb2021,18to24,0.0320
15Feb2021,18to24,0.0329
16Feb2021,18to24,0.0342
17Feb2021,18to24,0.0357
18Feb2021,18to24,0.0364
19Feb2021,18to24,0.0371
20Feb2021,18to24,0.0368
21Feb2021,18to24,0.0371
22Feb2021,18to24,0.0365
23Feb2021,18to24,0.0369
24Feb2021,18to24,0.0377
25Feb2021,18to24,0.0381
26Feb2021,18to24,0.0398
27Feb2021,18to24,0.0404
