Report_Data_Extracted,PHU_Num,PHU,LTC_Home,City,Beds,Total_LTC_Resident_Deaths
2021-06-10,3895,Toronto,Bendale Acres,Scarborough,302,<5
2021-06-10,2270,York Region,Chartwell Woodhaven Long Term Care Residence,Markham,192,13
2021-06-10,3895,Toronto,Harmony Hills Care Community,East York,160,11
2021-06-10,3895,Toronto,Fountain View Care Community,East York,158,18
2021-06-10,2244,Middlesex-London,Sprucedale Care Centre,Strathroy,96,0
2021-06-10,4913,South West,Caressant Care Woodstock Nursing Home,Woodstock,163,0
2021-06-10,3895,Toronto,The Heritage Nursing Home,Toronto,201,0
2021-06-10,2253,Peel,Cawthra Gardens,Mississauga,192,0
2021-06-10,3895,Toronto,Weston Terrace Care Community,Toronto,224,36
2021-06-10,2253,Peel,Yee Hong Centre - Mississauga,Mississauga,200,<5
2021-06-10,2244,Middlesex-London,The Village of Glendale Crossing,London,192,0
2021-06-10,2230,Durham,Glen Hill Terrace,Whitby,160,0
2021-06-10,2261,Sudbury,"St. Joseph's Villa, Sudbury",Sudbury,128,<5
2021-06-10,3895,Toronto,Castleview Wychwood Towers,Toronto,456,<5
2021-06-10,2246,Niagara,Linhaven,St. Catharines,248,0
2021-06-10,3895,Toronto,Fudger House,Toronto,250,13
2021-06-10,2237,Hamilton,Macassa  Lodge,Hamilton,270,11
2021-06-10,2227,Brant,St. Joseph's Lifecare Centre,Brantford,205,0
2021-06-10,3895,Toronto,Ehatare Nursing Home,Scarborough,32,0
2021-06-10,2246,Niagara,The Henley House,St. Catharines,160,0
2021-06-10,2253,Peel,Chartwell Wenleigh Long Term Care Residence,Mississauga,161,0
2021-06-10,2230,Durham,Sunnycrest Nursing Home,Whitby,136,34
2021-06-10,3895,Toronto,Yee Hong Centre - Scarborough Finch,Scarborough,250,0
2021-06-10,3895,Toronto,Belmont House,Toronto,140,0
2021-06-10,2246,Niagara,R. H. Lawson Eventide Home,Niagara Falls,101,0
2021-06-10,3895,Toronto,The Kensington Gardens,Toronto,350,12
2021-06-10,2244,Middlesex-London,peopleCare Oakcrossing London,London,160,0
2021-06-10,2234,Haldimand-Norfolk,Grandview Lodge / Dunnville,Dunnville,128,0
2021-06-10,2270,York Region,River Glen Haven Nursing Home,Sutton West,119,36
2021-06-10,2265,Waterloo,Sunnyside Home,Kitchener,263,0
2021-06-10,2268,Windsor-Essex,Regency Park Long Term Care Home,Windsor,72,6
2021-06-10,3895,Toronto,Downsview Long Term Care Centre,North York,252,65
2021-06-10,2258,Eastern Ontario,Foyer St-Viateur Nursing Home,Limoges,57,0
2021-06-10,2234,Haldimand-Norfolk,Gardenview Long Term Care Home,Townsend,64,0
2021-06-10,2235,Haliburton Kawartha Pr,Fenelon Court,Fenelon Falls,67,0
2021-06-10,2253,Peel,Hawthorn Woods Care Community,Brampton,160,31
2021-06-10,2251,Ottawa,Extendicare West End Villa,Ottawa,242,18
2021-06-10,3895,Toronto,Hellenic Home - Scarborough,Scarborough,128,21
2021-06-10,2270,York Region,Sherwood Court Long Term Care Centre,Maple,96,0
2021-06-10,2258,Eastern Ontario,Caressant Care Bourget,Bourget,56,0
2021-06-10,2268,Windsor-Essex,Extendicare Southwood Lakes,Windsor,150,0
2021-06-10,2236,Halton,Wellington Park Care Centre,Burlington,132,0
2021-06-10,2237,Hamilton,Blackadar Continuing Care Centre,Dundas,80,<5
2021-06-10,2270,York Region,Villa Leonardo Gambin,Woodbridge,168,27
2021-06-10,2237,Hamilton,Heritage Green Nursing Home,Stoney Creek,167,5
2021-06-10,3895,Toronto,The Jewish Home for the Aged,North York,472,9
2021-06-10,3895,Toronto,The Village of Humber Heights,Etobicoke,192,27
2021-06-10,3895,Toronto,Deerwood Creek Care Community,Etobicoke,160,<5
2021-06-10,2237,Hamilton,BayWoods Place,Hamilton,128,<5
2021-06-10,2270,York Region,Woodbridge Vista Care Community,Woodbridge,224,31
2021-06-10,2253,Peel,Camilla Care Community,Mississauga,236,68
2021-06-10,2255,Peterborough,Fairhaven,Peterborough,256,<5
2021-06-10,2230,Durham,Hillsdale Estates,Oshawa,300,0
2021-06-10,2260,Simcoe-Muskoka,Creedan Valley Care Community,Creemore,95,0
2021-06-10,2270,York Region,Chartwell Aurora Long Term Care Residence,Aurora,235,11
2021-06-10,2253,Peel,Malton Village Long Term Care Centre,Mississauga,160,<5
2021-06-10,3895,Toronto,Midland Gardens Care Community,Scarborough,299,43
2021-06-10,2251,Ottawa,Township of Osgoode Care Centre,Metcalfe,100,0
2021-06-10,2253,Peel,Maple Grove Care Community,Brampton,160,<5
2021-06-10,2237,Hamilton,"St. Joseph's Villa, Dundas",Dundas,425,9
2021-06-10,2253,Peel,Faith Manor Nursing Home,Brampton,120,28
2021-06-10,2270,York Region,Union Villa,Unionville,160,0
2021-06-10,2265,Waterloo,Columbia Forest,Waterloo,156,0
2021-06-10,2270,York Region,Villa Colombo Seniors Centre (Vaughan),Vaughan,160,26
2021-06-10,3895,Toronto,Ina Grafton Gage Home,Scarborough,128,31
2021-06-10,2253,Peel,Tall Pines Long Term Care Centre,Brampton,160,0
2021-06-10,3895,Toronto,Fieldstone Commons Care Community,Scarborough,224,<5
2021-06-10,2253,Peel,King Nursing Home,Bolton,86,5
2021-06-10,3895,Toronto,Eatonville Care Centre,Etobicoke,247,42
2021-06-10,2251,Ottawa,Villa Marconi,Ottawa,128,7
2021-06-10,2265,Waterloo,Forest Heights,Kitchener,240,51
2021-06-10,2253,Peel,Extendicare Mississauga,Mississauga,140,11
2021-06-10,3895,Toronto,Kipling Acres,Etobicoke,337,16
2021-06-10,2253,Peel,The Village of Erin Meadows,Mississauga,180,20
2021-06-10,3895,Toronto,Ukrainian Canadian Care Centre,Etobicoke,152,10
2021-06-10,3895,Toronto,Vermont Square,Toronto,130,12
2021-06-10,3895,Toronto,Valleyview Residence,North York,174,5
2021-06-10,2266,Wellington-Dufferin-Guelph,Caressant Care Fergus Nursing Home,Fergus,87,0
2021-06-10,3895,Toronto,Westside,Etobicoke,242,50
2021-06-10,2230,Durham,Fairview Lodge,Whitby,198,0
2021-06-10,2236,Halton,Northridge,Oakville,133,0
2021-06-10,3895,Toronto,The O'Neill Centre,Toronto,162,5
2021-06-10,2241,Kingston Frontenac L & A,The John M. Parrott Centre,Napanee,168,0
2021-06-10,3895,Toronto,The Wexford,Scarborough,166,8
2021-06-10,2244,Middlesex-London,McGarrell Place,London,157,0
2021-06-10,3895,Toronto,Elm Grove Living Centre,Toronto,126,19
2021-06-10,3895,Toronto,Humber Valley Terrace,Etobicoke (Rexdale),158,36
2021-06-10,2244,Middlesex-London,Earls Court Village,London,128,0
2021-06-10,4913,South West,Caressant Care on Bonnie Place,St Thomas,116,<5
2021-06-10,2244,Middlesex-London,Dearness Home for Senior Citizens,London,243,0
2021-06-10,2230,Durham,Winbourne Park,Ajax,110,<5
2021-06-10,2260,Simcoe-Muskoka,Muskoka Shores Care Community,Gravenhurst,207,0
2021-06-10,3895,Toronto,Hawthorne Place Care Centre,North York,269,51
2021-06-10,3895,Toronto,Providence Healthcare,Scarborough,288,<5
2021-06-10,2265,Waterloo,Derbecker's Heritage House,St. Jacob's,72,0
2021-06-10,3895,Toronto,St. George Care Community,Toronto,238,19
2021-06-10,2226,Algoma,Mauno Kaihla Koti,Sault Ste. Marie,63,<5
2021-06-10,3895,Toronto,Cummer Lodge,North York,391,<5
2021-06-10,5183,Huron Perth,The Fordwich Village Nursing Home,Fordwich,33,0
2021-06-10,2236,Halton,Hampton Terrace Care Centre,Burlington,101,<5
2021-06-10,2270,York Region,Eagle Terrace,Newmarket,70,<5
2021-06-10,3895,Toronto,Wesburn Manor,Etobicoke,192,<5
2021-06-10,2242,Lambton,Afton Park Place Long Term Care Community,Sarnia,128,<5
2021-06-10,2270,York Region,Langstaff Square Care Community,Richmond Hill,160,0
2021-06-10,2244,Middlesex-London,Kensington Village,London,78,8
2021-06-10,3895,Toronto,Villa Colombo Homes for the Aged,Toronto,391,34
2021-06-10,2236,Halton,Creek Way Village,Burlington,144,<5
2021-06-10,3895,Toronto,Norfinch Care Community,North York,160,0
2021-06-10,2240,Chatham-Kent,Copper Terrace,Chatham,138,0
2021-06-10,2270,York Region,Bloomington Cove Care Community,Stouffville,113,0
2021-06-10,2235,Haliburton Kawartha Pr,Pinecrest Nursing Home (Bobcaygeon),Bobcaygeon,65,29
2021-06-10,2260,Simcoe-Muskoka,Bradford Valley Care Community,Bradford,246,15
2021-06-10,2253,Peel,Erin Mills Lodge Nursing Home,Mississauga,86,17
2021-06-10,2244,Middlesex-London,Strathmere Lodge,Strathroy,160,0
2021-06-10,2244,Middlesex-London,Meadow Park (London),London,126,<5
2021-06-10,2237,Hamilton,The Meadows,Ancaster,128,11
2021-06-10,2270,York Region,The Willows Estate Nursing Home,Aurora,84,13
2021-06-10,2258,Eastern Ontario,Woodland Villa,Long Sault,111,7
2021-06-10,2265,Waterloo,Parkwood Mennonite Home,Waterloo,96,0
2021-06-10,3895,Toronto,Tony Stacey Centre for Veterans' Care,Toronto,100,20
2021-06-10,3895,Toronto,Shepherd Lodge,Toronto,252,10
2021-06-10,5183,Huron Perth,Hillside Manor,Stratford,90,0
2021-06-10,2257,Renfrew,Valley Manor Nursing Home,Barry's Bay,90,0
2021-06-10,2253,Peel,The Village of Sandalwood Park,Brampton,120,0
2021-06-10,2237,Hamilton,Shalom Village Nursing Home,Hamilton,127,17
2021-06-10,2235,Haliburton Kawartha Pr,Hyland Crest,Minden,62,0
2021-06-10,3895,Toronto,Extendicare Bayview,North York,205,14
2021-06-10,3895,Toronto,Chartwell Gibson Long Term Care Residence,North York,202,25
2021-06-10,2270,York Region,Markhaven,Markham,96,17
2021-06-10,2253,Peel,Woodhall Park Care Community,Brampton,147,11
2021-06-10,2251,Ottawa,Extendicare Laurier Manor,Gloucester,242,26
2021-06-10,3895,Toronto,Ivan Franko Home (Etobicoke),Toronto,85,<5
2021-06-10,2268,Windsor-Essex,Leamington Mennonite Home Long Term Care Residence,Leamington,84,0
2021-06-10,2242,Lambton,Lambton Meadowview Villa,Petrolia,125,0
2021-06-10,2270,York Region,Mon Sheong Richmond Hill Long Term Care Centre,Richmond Hill,192,<5
2021-06-10,2253,Peel,Silverthorn Care Community,Mississauga,160,0
2021-06-10,2266,Wellington-Dufferin-Guelph,Royal Terrace,Palmerston,67,0
2021-06-10,2270,York Region,York Region Newmarket Health Centre,Newmarket,132,<5
2021-06-10,2230,Durham,Orchard Villa,Pickering,233,70
2021-06-10,2255,Peterborough,Extendicare Lakefield,Lakefield,100,0
2021-06-10,2270,York Region,Bethany Lodge,Markham,128,<5
2021-06-10,3895,Toronto,Cheltenham Care Community,North York,170,<5
2021-06-10,2236,Halton,Mount Nemo Christian Nursing Home,Burlington,61,8
2021-06-10,2262,Thunder Bay,Pioneer Ridge,Thunder Bay,150,0
2021-06-10,2247,North Bay-Parry Sound,Cassellholme,North Bay,240,0
2021-06-10,2266,Wellington-Dufferin-Guelph,Eden House Nursing Home,Guelph,58,0
2021-06-10,2260,Simcoe-Muskoka,Sara Vista,Elmvale,60,0
2021-06-10,2265,Waterloo,The Village of Winston Park,Kitchener,95,0
2021-06-10,2244,Middlesex-London,Mount Hope Centre for Long Term Care,London,394,5
2021-06-10,2262,Thunder Bay,Bethammi Nursing Home,Thunder Bay,112,0
2021-06-10,2253,Peel,Cooksville Care Centre,Mississauga,192,21
2021-06-10,2251,Ottawa,Manoir Marochel,Ottawa,64,9
2021-06-10,2240,Chatham-Kent,Fairfield Park,Wallaceburg,103,<5
2021-06-10,2236,Halton,Burloak,Burlington,144,0
2021-06-10,2230,Durham,Bon Air Long Term Care Residence,Cannington,55,0
2021-06-10,2230,Durham,Extendicare Oshawa,Oshawa,175,0
2021-06-10,3895,Toronto,Tendercare Living Centre,Scarborough,254,81
2021-06-10,2236,Halton,Chartwell Waterford Long Term Care Residence,Oakville,168,15
2021-06-10,2237,Hamilton,Queen's Garden,Hamilton,128,0
2021-06-10,3895,Toronto,Fairview Nursing Home,Toronto,108,14
2021-06-10,2246,Niagara,Garden City Manor,St. Catharines,200,25
2021-06-10,2260,Simcoe-Muskoka,Leacock Care Centre,Orillia,145,0
2021-06-10,3895,Toronto,Sherbourne Place,Toronto,126,19
2021-06-10,2256,Porcupine,Villa Minto,Cochrane,37,0
2021-06-10,2270,York Region,Chartwell Pine Grove Long Term Care Residence,Woodbridge,96,11
2021-06-10,2265,Waterloo,Chartwell Westmount Long Term Care Residence,Kitchener,160,19
2021-06-10,2258,Eastern Ontario,Glen-Stor-Dun Lodge,Cornwall,132,<5
2021-06-10,2260,Simcoe-Muskoka,Grove Park Home For Senior Citizens,Barrie,143,0
2021-06-10,2251,Ottawa,Extendicare New Orchard Lodge,Ottawa,111,0
2021-06-10,3895,Toronto,Mon Sheong Scarborough Long Term Care Centre,Scarborough,160,<5
2021-06-10,2230,Durham,Lakeview Manor,Beaverton,149,0
2021-06-10,2237,Hamilton,Dundurn Place Care Centre,Hamilton,201,<5
2021-06-10,2256,Porcupine,Extendicare Timmins,Timmins,180,0
2021-06-10,2261,Sudbury,St. Gabriel's Villa of Sudbury,Chelmsford,128,<5
2021-06-10,2233,Grey-Bruce,Brucelea Haven Long Term Care Home - Corporation of the County of Bruce,Walkerton,144,0
2021-06-10,2270,York Region,Southlake Residential Care Village,Newmarket,224,<5
2021-06-10,3895,Toronto,Main Street Terrace,Toronto,150,8
2021-06-10,2266,Wellington-Dufferin-Guelph,Wellington Terrace Long-Term Care Home,Fergus,176,0
2021-06-10,2230,Durham,Bay Ridges,Pickering,124,0
2021-06-10,2265,Waterloo,Nithview Home,New Hamburg,97,0
2021-06-10,2266,Wellington-Dufferin-Guelph,"St. Joseph's Health Centre, Guelph",Guelph,240,0
2021-06-10,2251,Ottawa,Hillel Lodge,Ottawa,121,0
2021-06-10,3895,Toronto,West Park Long Term Care Centre,Toronto,200,30
2021-06-10,2251,Ottawa,Carlingview Manor,Ottawa,303,61
2021-06-10,2260,Simcoe-Muskoka,Woods Park Care Centre,Barrie,123,0
2021-06-10,2243,"Leeds,Grenville,Lanark",Perth Community Care Centre,Perth,121,0
2021-06-10,3895,Toronto,Extendicare Guildwood,Scarborough,169,48
2021-06-10,2257,Renfrew,Miramichi Lodge,Pembroke,166,<5
2021-06-10,2251,Ottawa,St. Patrick's Home,Ottawa,288,<5
2021-06-10,2266,Wellington-Dufferin-Guelph,Caressant Care Arthur Nursing Home,Arthur,80,19
2021-06-10,3895,Toronto,Lakeshore Lodge,Etobicoke,150,14
2021-06-10,2265,Waterloo,peopleCare A.R. Goudie Kitchener,Kitchener,80,9
2021-06-10,3895,Toronto,Nisbet Lodge,Toronto,103,9
2021-06-10,2270,York Region,Elginwood,Richmond Hill,124,0
2021-06-10,3895,Toronto,Maynard Nursing Home,Toronto,77,<5
2021-06-10,2266,Wellington-Dufferin-Guelph,The Village of Riverside Glen,Guelph,192,10
2021-06-10,2230,Durham,The Village of Taunton Mills,Whitby,120,0
2021-06-10,2255,Peterborough,St. Joseph's at Fleming,Peterborough,200,<5
2021-06-10,3895,Toronto,Extendicare Scarborough,Scarborough,154,14
2021-06-10,2270,York Region,Mackenzie Health Long Term Care Facility,Richmond Hill,168,<5
2021-06-10,2246,Niagara,"Albright Gardens Homes, Incorporated",Beamsville,231,<5
2021-06-10,2246,Niagara,United Mennonite Home,Vineland,128,0
2021-06-10,2258,Eastern Ontario,Maxville Manor,Maxville,122,0
2021-06-10,2234,Haldimand-Norfolk,Anson Place Care Centre,Hagersville,61,23
2021-06-10,2251,Ottawa,Longfields Manor,Nepean,114,<5
2021-06-10,5183,Huron Perth,Ritz Lutheran Villa,Mitchell,83,0
2021-06-10,2236,Halton,West Oak Village,Oakville,133,0
2021-06-10,2261,Sudbury,Extendicare Falconbridge,Sudbury,234,0
2021-06-10,2242,Lambton,Trillium Villa Nursing Home,Sarnia,152,0
2021-06-10,2237,Hamilton,Extendicare Hamilton,Hamilton,160,0
2021-06-10,2227,Brant,Brierwood Gardens,Brantford,79,0
2021-06-10,2253,Peel,Peel Manor,Brampton,177,5
2021-06-10,2265,Waterloo,Saint Luke's Place,Cambridge,114,<5
2021-06-10,2270,York Region,King City Lodge Nursing Home,King City,36,11
2021-06-10,2230,Durham,Thorntonview,Oshawa,154,24
2021-06-10,2251,Ottawa,Sarsfield Colonial Home,Sarsfield,46,<5
2021-06-10,2251,Ottawa,Madonna Care Community,Orleans,160,46
2021-06-10,2236,Halton,Allendale,Milton,200,27
2021-06-10,2262,Thunder Bay,Hogarth Riverview Manor,Thunder Bay,543,0
2021-06-10,2244,Middlesex-London,Henley Place,London,192,0
2021-06-10,2266,Wellington-Dufferin-Guelph,The Elliott Long Term Care Residence,Guelph,85,0
2021-06-10,2258,Eastern Ontario,The Palace,Alexandria,70,0
2021-06-10,2230,Durham,Hillsdale Terraces,Oshawa,200,13
2021-06-10,2260,Simcoe-Muskoka,Victoria Village Manor,Barrie,128,0
2021-06-10,2251,Ottawa,Forest Hill,Kanata,160,<5
2021-06-10,2258,Eastern Ontario,Heartwood,Cornwall,118,0
2021-06-10,2251,Ottawa,The Perley and Rideau Veterans' Health Centre,Ottawa,450,13
2021-06-10,2253,Peel,Mississauga Long Term Care Facility,Mississauga,55,0
2021-06-10,2240,Chatham-Kent,Meadow Park Nursing Home (Chatham),Chatham,99,0
2021-06-10,2242,Lambton,Marshall Gowland Manor,Sarnia,126,0
2021-06-10,2246,Niagara,The Woodlands of Sunset,Welland,121,0
2021-06-10,2242,Lambton,Vision Nursing Home,Sarnia,146,10
2021-06-10,2251,Ottawa,Peter D. Clark Centre,Ottawa,216,8
2021-06-10,2260,Simcoe-Muskoka,IOOF Seniors Home,Barrie,182,0
2021-06-10,2237,Hamilton,The Village of Wentworth Heights,Hamilton,120,0
2021-06-11,2235,Haliburton Kawartha Pr,Golden Plough Lodge,Cobourg,151,0
2021-06-11,2268,Windsor-Essex,Berkshire Care Centre,Windsor,231,16
2021-06-11,2235,Haliburton Kawartha Pr,Hope Street Terrace,Port Hope,97,5
2021-06-11,3895,Toronto,Seven Oaks,Scarborough,249,41
2021-06-11,4913,South West,Woodingford Lodge - Woodstock,Woodstock,160,0
2021-06-11,2244,Middlesex-London,Chartwell Parkhill Long Term Care Residence,Parkhill,64,0
2021-06-11,2235,Haliburton Kawartha Pr,Warkworth Place,Warkworth,60,<5
2021-06-11,2265,Waterloo,Cambridge Country Manor,Cambridge,79,16
2021-06-11,2236,Halton,Post Inn Village,Oakville,228,<5
2021-06-11,2246,Niagara,Tufford Nursing Home,St. Catharines,64,11
2021-06-11,2262,Thunder Bay,Southbridge Roseview,Thunder Bay,157,23
2021-06-11,2240,Chatham-Kent,Tilbury Manor Nursing Home,Tilbury,75,0
2021-06-11,2246,Niagara,Northland Pointe,Port Colborne,151,0
2021-06-11,2268,Windsor-Essex,The Village of Aspen Lake,Windsor,192,11
2021-06-11,2266,Wellington-Dufferin-Guelph,Shelburne Long Term Care Home,Shelburne,60,18
2021-06-11,2246,Niagara,"Niagara Health System, Welland Hospital Site, Extended Care Unit",St. Catharines,115,0
2021-06-11,2237,Hamilton,The Wellington Nursing Home,Hamilton,102,0
2021-06-11,4913,South West,Maple Manor Nursing Home,Tillsonburg,107,20
2021-06-11,2266,Wellington-Dufferin-Guelph,Caressant Care Harriston,Harriston,89,0
2021-06-11,2253,Peel,Villa Forum,Mississauga,160,15
2021-06-11,3895,Toronto,Seniors' Health Centre,North York,192,24
2021-06-11,2243,"Leeds,Grenville,Lanark",Rosebridge Manor,Jasper,78,0
2021-06-11,2268,Windsor-Essex,Huron Lodge Long Term Care Home,Windsor,224,9
2021-06-11,2246,Niagara,Oakwood Park Lodge,Niagara Falls,153,35
2021-06-11,2260,Simcoe-Muskoka,Trillium Manor Home for the Aged,Orillia,122,<5
2021-06-11,2237,Hamilton,Chartwell Willowgrove Long Term Care Residence,Ancaster,169,19
2021-06-11,4913,South West,Extendicare Port Stanley,Port Stanley,60,0
2021-06-11,2265,Waterloo,Twin Oaks of Maryhill,Maryhill,31,0
2021-06-11,2251,Ottawa,Garden Terrace,Kanata,160,0
2021-06-11,5183,Huron Perth,Caressant Care Listowel Nursing Home,Listowel,52,13
2021-06-11,2233,Grey-Bruce,The Village Seniors Community,Hanover,70,0
2021-06-11,2237,Hamilton,Ridgeview,Stoney Creek,120,0
2021-06-11,5183,Huron Perth,Greenwood Court,Stratford,45,<5
2021-06-11,2265,Waterloo,Golden Years Nursing Home,Cambridge,88,<5
2021-06-11,2238,Hastings Prince Edward,Crown Ridge Place,Trenton,122,0
2021-06-11,2251,Ottawa,The Salvation Army Ottawa Grace Manor,Ottawa,128,0
2021-06-11,3895,Toronto,Wellesley Central Place,Toronto,150,10
2021-06-11,2266,Wellington-Dufferin-Guelph,Morriston Park Nursing Home,Puslinch,28,0
2021-06-11,2258,Eastern Ontario,St. Jacques Nursing Home,Embrun,60,0
2021-06-11,2270,York Region,Kristus Darzs Latvian Home,Woodbridge,100,13
2021-06-11,2246,Niagara,Shalom Manor Long Term Care Home,Grimsby,144,0
2021-06-11,2253,Peel,Vera M. Davis Community Care Centre,Bolton,64,0
2021-06-11,2268,Windsor-Essex,Chartwell Royal Oak Long Term Care Residence,Kingsville,160,0
2021-06-11,5183,Huron Perth,Exeter Villa,Exeter,47,<5
2021-06-11,2251,Ottawa,Carleton Lodge,Nepean,161,0
2021-06-11,2235,Haliburton Kawartha Pr,Caressant Care Lindsay Nursing Home,Lindsay,124,0
2021-06-11,2230,Durham,Chartwell Wynfield Long Term Care Residence,Oshawa,172,0
2021-06-11,2263,Timiskaming,Extendicare Tri-Town,Haileybury,60,0
2021-06-11,2268,Windsor-Essex,Extendicare Tecumseh,Tecumseh,128,13
2021-06-11,2238,Hastings Prince Edward,Hastings Manor Home for the Aged,Belleville,253,<5
2021-06-11,2265,Waterloo,Stirling Heights,Cambridge,110,0
2021-06-11,2258,Eastern Ontario,Sandfield Place,Cornwall,53,0
2021-06-11,2234,Haldimand-Norfolk,Cedarwood Village,Simcoe,90,0
2021-06-11,2234,Haldimand-Norfolk,Edgewater Gardens Long Term Care Centre,Dunnville,64,0
2021-06-11,2255,Peterborough,Centennial Place Long-Term Care Home,Millbrook,128,0
2021-06-11,4913,South West,Terrace Lodge,Aylmer,100,0
2021-06-11,2230,Durham,ReachView Village,Uxbridge,100,17
2021-06-11,4913,South West,Elgin Manor,St. Thomas,90,0
2021-06-11,2244,Middlesex-London,Country Terrace,Komoka,120,26
2021-06-11,2266,Wellington-Dufferin-Guelph,Avalon Retirement Centre,Orangeville,137,0
2021-06-11,2253,Peel,Tyndall Nursing Home,Mississauga,151,35
2021-06-11,2268,Windsor-Essex,Banwell Gardens Care Centre,Tecumseh,142,23
2021-06-11,2260,Simcoe-Muskoka,The Pines,Bracebridge,160,0
2021-06-11,2265,Waterloo,Lanark Heights Long Term Care Centre,Kitchener,160,0
