pruid,prname,prnameFR,date,update,numconf,numprob,numdeaths,numtotal,numtested,numtests,numrecover,numtoday,percenttoday,ratetotal,numdeathstoday,percentdeath,ratedeaths,numrecoveredtoday,percentrecover,raterecovered,numteststoday,ratetests,numactive,percentactive,rateactive,numtotal_last7,numtotal_last14,ratetotal_last7,ratetotal_last14,avgtotal_last7,avgincidence_last7,numdeaths_last7,numdeaths_last14,ratedeaths_last7,ratedeaths_last14,avgdeaths_last7,avgratedeaths_last7,numtestedtoday,ratetested
59,British Columbia,Colombie-Britannique,14-05-2020,,2392,0,135,2392,98747,112802,1885,16,0.67,45.87,3,2.22,2.59,26,1.38,36.15,1735,21631.11,372,15.55,7.13,104,280,1.99,0.00,14.86,0.28,9,24,0.17,0.46,1.00,0.02,1687,18935.90
48,Alberta,Alberta,14-05-2020,,6457,0,121,6457,185545,192416,5205,50,0.77,145.33,1,0.83,2.72,129,2.48,117.15,3756,43308.85,1131,17.52,25.46,440,1102,9.90,0.00,62.86,1.41,7,32,0.16,0.72,1.00,0.02,3921,41762.33
47,Saskatchewan,Saskatchewan,14-05-2020,,582,0,6,582,35664,37241,398,5,0.86,49.33,0,0.00,0.51,13,3.27,33.73,462,31564.34,178,30.58,15.09,51,193,4.32,0.00,7.29,0.62,0,0,0.00,0.00,0.00,0.00,475,30227.73
46,Manitoba,Manitoba,14-05-2020,,278,11,7,289,31742,31666,252,0,0.00,20.89,0,0.00,0.51,1,0.40,18.21,527,22883.94,30,10.38,2.17,6,14,0.43,0.00,0.86,0.06,0,1,0.00,0.07,0.00,0.00,326,22938.87
35,Ontario,Ontario,14-05-2020,,21581,0,1782,21581,476383,328604,16204,345,1.60,145.56,33,1.85,12.02,359,2.22,109.29,15137,22163.62,3595,16.66,24.25,2460,5394,16.59,0.00,351.43,2.37,318,708,2.14,4.78,45.00,0.31,16859,32130.99
24,Quebec,Québec,14-05-2020,,40724,0,3351,40724,302929,336376,10829,793,1.95,473.29,131,3.91,38.94,359,3.32,125.85,8464,39093.06,26544,65.18,308.49,5486,13186,63.76,0.00,783.71,9.11,720,1492,8.37,17.34,103.00,1.20,6401,35205.90
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,14-05-2020,,260,0,3,260,10275,14677,248,0,0.00,49.95,0,0.00,0.58,1,0.40,47.64,207,28195.02,9,3.46,1.73,0,2,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,126,19738.62
13,New Brunswick,Nouveau-Brunswick,14-05-2020,,120,0,0,120,18172,19206,118,0,0.00,15.20,0,0.00,0.00,0,0.00,14.95,464,24335.27,2,1.67,0.25,0,2,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,407,23025.12
12,Nova Scotia,Nouvelle-Écosse,14-05-2020,,1026,0,51,1026,36192,39875,909,2,0.19,103.42,0,0.00,5.14,39,4.29,91.63,502,40194.34,66,6.43,6.65,19,79,1.92,0.00,2.71,0.27,7,23,0.71,2.32,1.00,0.10,381,36481.85
11,Prince Edward Island,Île-du-Prince-Édouard,14-05-2020,,27,0,0,27,4306,4178,27,0,0.00,16.43,0,0.00,0.00,0,0.00,16.43,119,25426.31,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,107,26205.28
60,Yukon,Yukon,14-05-2020,,11,0,0,11,1112,1076,11,0,0.00,25.59,0,0.00,0.00,0,0.00,25.59,0,25031.41,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,6,25868.89
61,Northwest Territories,Territoires du Nord-Ouest,14-05-2020,,5,0,0,5,1828,1912,5,0,0.00,10.99,0,0.00,0.00,0,0.00,10.99,0,42018.28,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,11,40172.29
62,Nunavut,Nunavut,14-05-2020,,0,0,0,0,617,531,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,13476.13,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,9,15658.71
99,Repatriated travellers,Voyageurs rapatriés,14-05-2020,,13,0,0,13,76,48,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0.00
1,Canada,Canada,14-05-2020,,73476,11,5456,73487,1203588,1120608,36091,1211,1.65,192.14,168,3.08,14.27,927,2.57,94.37,31373,29299.92,31940,43.46,83.51,8566,20251,22.40,0.00,1223.71,3.20,1061,2280,2.77,5.96,152.00,0.40,30716,31469.56
59,British Columbia,Colombie-Britannique,15-05-2020,,2407,0,140,2407,100289,114866,1908,15,0.62,46.16,5,3.57,2.68,23,1.21,36.59,2064,22026.90,359,14.91,6.88,92,262,1.76,0.00,13.14,0.25,13,28,0.25,0.54,2.00,0.04,1542,19231.59
48,Alberta,Alberta,15-05-2020,,6515,0,125,6515,189225,196825,5317,58,0.89,146.64,4,3.20,2.81,112,2.11,119.67,4409,44301.23,1073,16.47,24.15,417,942,9.39,0.00,59.57,1.34,10,33,0.23,0.74,1.00,0.03,3680,42590.63
47,Saskatchewan,Saskatchewan,15-05-2020,,590,0,6,590,36086,37812,408,8,1.36,50.01,0,0.00,0.51,10,2.45,34.58,571,32048.30,176,29.83,14.92,46,175,3.90,0.00,6.57,0.56,0,0,0.00,0.00,0.00,0.00,422,30585.40
46,Manitoba,Manitoba,15-05-2020,,278,11,7,289,32492,31972,254,0,0.00,20.89,0,0.00,0.51,2,0.79,18.36,306,23105.08,28,9.69,2.02,5,10,0.36,0.00,0.71,0.05,0,1,0.00,0.07,0.00,0.00,750,23480.87
35,Ontario,Ontario,15-05-2020,,21922,0,1809,21922,494136,346033,16641,341,1.56,147.86,27,1.49,12.20,437,2.63,112.24,17429,23339.17,3472,15.84,23.42,2324,5314,15.67,0.00,332.00,2.24,282,697,1.90,4.70,40.00,0.27,17753,33328.40
24,Quebec,Québec,15-05-2020,,41420,0,3401,41420,310868,345515,11039,696,1.68,481.38,50,1.47,39.53,210,1.90,128.29,9139,40155.17,26980,65.14,313.56,5270,12772,61.25,0.00,752.86,8.75,676,1379,7.86,16.03,97.00,1.12,7939,36128.56
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,15-05-2020,,260,0,3,260,10343,14833,248,0,0.00,49.95,0,0.00,0.58,0,0.00,47.64,156,28494.70,9,3.46,1.73,0,1,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,68,19869.25
13,New Brunswick,Nouveau-Brunswick,15-05-2020,,120,0,0,120,18587,19577,119,0,0.00,15.20,0,0.00,0.00,1,0.84,15.08,371,24805.35,1,0.83,0.13,0,2,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,415,23550.95
12,Nova Scotia,Nouvelle-Écosse,15-05-2020,,1034,0,55,1034,36587,40429,918,8,0.77,104.23,4,7.27,5.54,9,0.98,92.54,554,40752.78,61,5.90,6.15,26,75,2.62,0.00,3.71,0.37,9,26,0.91,2.62,1.00,0.13,395,36880.01
11,Prince Edward Island,Île-du-Prince-Édouard,15-05-2020,,27,0,0,27,4469,4348,27,0,0.00,16.43,0,0.00,0.00,0,0.00,16.43,170,26460.89,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,163,27197.26
60,Yukon,Yukon,15-05-2020,,11,0,0,11,1119,1079,11,0,0.00,25.59,0,0.00,0.00,0,0.00,25.59,3,25101.20,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,7,26031.73
61,Northwest Territories,Territoires du Nord-Ouest,15-05-2020,,5,0,0,5,1841,1942,5,0,0.00,10.99,0,0.00,0.00,0,0.00,10.99,30,42677.57,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,13,40457.98
62,Nunavut,Nunavut,15-05-2020,,0,0,0,0,628,538,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,7,13653.78,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,11,15937.87
99,Repatriated travellers,Voyageurs rapatriés,15-05-2020,,13,0,0,13,76,48,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0.00
1,Canada,Canada,15-05-2020,,74602,11,5546,74613,1236746,1155817,36895,1126,1.51,195.09,90,1.62,14.50,804,2.18,96.47,35209,30220.51,32172,43.12,84.12,8180,19552,21.39,0.00,1168.57,3.06,990,2164,2.59,5.66,141.00,0.37,33158,32336.52
59,British Columbia,Colombie-Britannique,16-05-2020,,2428,0,141,2428,101886,116866,1932,21,0.86,46.56,1,0.71,2.70,24,1.24,37.05,2000,22410.43,355,14.62,6.81,98,257,1.88,0.00,14.00,0.27,12,27,0.23,0.52,2.00,0.03,1597,19537.84
48,Alberta,Alberta,16-05-2020,,6587,0,126,6587,193098,201592,5377,72,1.09,148.26,1,0.79,2.84,60,1.12,121.03,4767,45374.18,1084,16.46,24.40,430,917,9.68,0.00,61.43,1.38,10,32,0.23,0.72,1.00,0.03,3873,43462.36
47,Saskatchewan,Saskatchewan,16-05-2020,,591,0,6,591,36817,38317,433,1,0.17,50.09,0,0.00,0.51,25,5.77,36.70,505,32476.33,152,25.72,12.88,38,170,3.22,0.00,5.43,0.46,0,0,0.00,0.00,0.00,0.00,731,31204.97
46,Manitoba,Manitoba,16-05-2020,,278,11,7,289,33295,32791,257,0,0.00,20.89,0,0.00,0.51,3,1.17,18.57,819,23696.94,25,8.65,1.81,5,9,0.36,0.00,0.71,0.05,0,1,0.00,0.07,0.00,0.00,803,24061.17
35,Ontario,Ontario,16-05-2020,,22313,0,1842,22313,511323,364387,17020,391,1.75,150.50,33,1.79,12.42,379,2.23,114.80,18354,24577.11,3451,15.47,23.28,2369,5194,15.98,0.00,338.43,2.28,257,676,1.73,4.56,37.00,0.25,17187,34487.62
24,Quebec,Québec,16-05-2020,,42183,0,3483,42183,319472,355529,11458,763,1.81,490.24,82,2.35,40.48,419,3.66,133.16,10014,41318.99,27242,64.58,316.60,5197,12527,60.40,0.00,742.43,8.63,697,1347,8.10,15.65,100.00,1.16,8604,37128.50
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,16-05-2020,,260,0,3,260,10524,15008,249,0,0.00,49.95,0,0.00,0.58,1,0.40,47.83,175,28830.88,8,3.08,1.54,0,1,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,181,20216.96
13,New Brunswick,Nouveau-Brunswick,16-05-2020,,120,0,0,120,18775,19883,120,0,0.00,15.20,0,0.00,0.00,1,0.83,15.20,306,25193.07,0,0.00,0.00,0,2,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,188,23789.16
12,Nova Scotia,Nouvelle-Écosse,16-05-2020,,1037,0,55,1037,36916,40902,930,3,0.29,104.53,0,0.00,5.54,12,1.29,93.74,473,41229.57,52,5.01,5.24,26,74,2.62,0.00,3.71,0.37,8,24,0.81,2.42,1.00,0.12,329,37211.65
11,Prince Edward Island,Île-du-Prince-Édouard,16-05-2020,,27,0,0,27,4469,4455,27,0,0.00,16.43,0,0.00,0.00,0,0.00,16.43,107,27112.06,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,27197.26
60,Yukon,Yukon,16-05-2020,,11,0,0,11,1124,1102,11,0,0.00,25.59,0,0.00,0.00,0,0.00,25.59,23,25636.25,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,5,26148.05
61,Northwest Territories,Territoires du Nord-Ouest,16-05-2020,,5,0,0,5,1851,1955,5,0,0.00,10.99,0,0.00,0.00,0,0.00,10.99,13,42963.26,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,10,40677.74
62,Nunavut,Nunavut,16-05-2020,,0,0,0,0,628,554,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,16,14059.84,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,15937.87
99,Repatriated travellers,Voyageurs rapatriés,16-05-2020,,13,0,0,13,76,48,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0.00
1,Canada,Canada,16-05-2020,,75853,11,5663,75864,1270254,1193389,37819,1251,1.65,198.36,117,2.07,14.81,924,2.44,98.88,37572,31202.89,32382,42.68,84.67,8163,19150,21.34,0.00,1166.14,3.05,984,2107,2.57,5.51,141.00,0.37,33508,33212.63
59,British Columbia,Colombie-Britannique,17-05-2020,,2428,0,141,2428,103026,118833,1932,0,0.00,46.56,0,0.00,2.70,0,0.00,37.05,1967,22787.62,355,14.62,6.81,98,257,1.88,0.00,14.00,0.27,12,27,0.23,0.52,2.00,0.03,1140,19756.44
48,Alberta,Alberta,17-05-2020,,6644,0,127,6644,196309,206292,5453,57,0.86,149.54,1,0.79,2.86,76,1.39,122.74,4700,46432.05,1064,16.01,23.95,391,878,8.80,0.00,55.86,1.26,10,32,0.23,0.72,1.00,0.03,3211,44185.09
47,Saskatchewan,Saskatchewan,17-05-2020,,592,0,6,592,37403,39181,444,1,0.17,50.18,0,0.00,0.51,11,2.48,37.63,864,33208.63,142,23.99,12.04,28,159,2.37,0.00,4.00,0.34,0,0,0.00,0.00,0.00,0.00,586,31701.65
46,Manitoba,Manitoba,17-05-2020,,278,11,7,289,34042,33704,257,0,0.00,20.89,0,0.00,0.51,0,0.00,18.57,913,24356.74,25,8.65,1.81,2,8,0.14,0.00,0.29,0.02,0,1,0.00,0.07,0.00,0.00,747,24601.00
35,Ontario,Ontario,17-05-2020,,22653,0,1865,22653,527010,382155,17360,340,1.50,152.79,23,1.23,12.58,340,1.96,117.09,17768,25775.52,3428,15.13,23.12,2415,5100,16.29,0.00,345.00,2.33,245,660,1.65,4.45,35.00,0.24,15687,35545.68
24,Quebec,Québec,17-05-2020,,42920,0,3562,42920,327782,365840,11754,737,1.72,498.81,79,2.22,41.40,296,2.52,136.60,10311,42517.31,27604,64.32,320.81,5199,11055,60.42,0.00,742.71,8.63,634,1357,7.37,15.77,91.00,1.05,8310,38094.28
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,17-05-2020,,260,0,3,260,10622,15210,249,0,0.00,49.95,0,0.00,0.58,0,0.00,47.83,202,29218.93,8,3.08,1.54,0,1,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,98,20405.22
13,New Brunswick,Nouveau-Brunswick,17-05-2020,,120,0,0,120,19010,20156,120,0,0.00,15.20,0,0.00,0.00,0,0.00,15.20,273,25538.98,0,0.00,0.00,0,2,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,235,24086.92
12,Nova Scotia,Nouvelle-Écosse,17-05-2020,,1040,0,55,1040,37183,41567,938,3,0.29,104.83,0,0.00,5.54,8,0.85,94.55,665,41899.89,47,4.52,4.74,22,69,2.22,0.00,3.14,0.32,8,18,0.81,1.81,1.00,0.12,267,37480.78
11,Prince Edward Island,Île-du-Prince-Édouard,17-05-2020,,27,0,0,27,4619,4618,27,0,0.00,16.43,0,0.00,0.00,0,0.00,16.43,163,28104.04,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,150,28110.13
60,Yukon,Yukon,17-05-2020,,11,0,0,11,1124,1108,11,0,0.00,25.59,0,0.00,0.00,0,0.00,25.59,6,25775.83,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,26148.05
61,Northwest Territories,Territoires du Nord-Ouest,17-05-2020,,5,0,0,5,1865,1971,5,0,0.00,10.99,0,0.00,0.00,0,0.00,10.99,16,43314.87,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,14,40985.41
62,Nunavut,Nunavut,17-05-2020,,0,0,0,0,658,560,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,6,14212.12,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,30,16699.24
99,Repatriated travellers,Voyageurs rapatriés,17-05-2020,,13,0,0,13,76,48,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0.00
1,Canada,Canada,17-05-2020,,76991,11,5766,77002,1300729,1231243,38550,1138,1.48,201.33,103,1.79,15.08,731,1.90,100.79,37854,32192.64,32686,42.45,85.46,8155,17528,21.32,0.00,1165.00,3.05,909,2095,2.38,5.48,130.00,0.34,30475,34009.45
59,British Columbia,Colombie-Britannique,18-05-2020,,2444,0,143,2444,105078,120524,1966,16,0.65,46.87,2,1.40,2.74,34,1.73,37.70,1691,23111.89,335,13.71,6.42,91,220,1.75,0.00,13.00,0.25,13,26,0.25,0.50,2.00,0.04,2052,20149.94
48,Alberta,Alberta,18-05-2020,,6683,0,128,6683,199237,210278,5519,39,0.58,150.42,1,0.78,2.88,66,1.20,124.22,3986,47329.22,1036,15.50,23.32,383,847,8.62,0.00,54.71,1.23,11,24,0.25,0.54,2.00,0.04,2928,44844.12
47,Saskatchewan,Saskatchewan,18-05-2020,,592,0,6,592,37697,39890,455,0,0.00,50.18,0,0.00,0.51,11,2.42,38.56,709,33809.55,131,22.13,11.10,24,125,2.03,0.00,3.43,0.29,0,0,0.00,0.00,0.00,0.00,294,31950.83
46,Manitoba,Manitoba,18-05-2020,,279,11,7,290,34498,34487,257,1,0.34,20.96,0,0.00,0.51,0,0.00,18.57,783,24922.58,26,8.97,1.88,1,9,0.07,0.00,0.14,0.01,0,1,0.00,0.07,0.00,0.00,456,24930.53
35,Ontario,Ontario,18-05-2020,,22957,0,1888,22957,535866,398372,17638,304,1.32,154.84,23,1.22,12.73,278,1.58,118.96,16217,26869.32,3431,14.95,23.14,2411,5034,16.26,0.00,344.43,2.32,233,599,1.57,4.04,33.00,0.22,8856,36142.99
24,Quebec,Québec,18-05-2020,,43627,0,3596,43627,335232,376519,12045,707,1.62,507.03,34,0.95,41.79,291,2.42,139.98,10679,43758.41,27986,64.15,325.25,5158,11004,59.95,0.00,736.86,8.56,583,1316,6.78,15.29,83.00,0.97,7450,38960.10
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,18-05-2020,,260,0,3,260,10673,15399,249,0,0.00,49.95,0,0.00,0.58,0,0.00,47.83,189,29582.00,8,3.08,1.54,0,1,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,51,20503.20
13,New Brunswick,Nouveau-Brunswick,18-05-2020,,120,0,0,120,19260,20446,120,0,0.00,15.20,0,0.00,0.00,0,0.00,15.20,290,25906.43,0,0.00,0.00,0,2,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,250,24403.69
12,Nova Scotia,Nouvelle-Écosse,18-05-2020,,1043,0,55,1043,37406,41944,946,3,0.29,105.14,0,0.00,5.54,8,0.85,95.36,377,42279.91,42,4.03,4.23,24,58,2.42,0.00,3.43,0.35,7,17,0.71,1.71,1.00,0.10,223,37705.57
11,Prince Edward Island,Île-du-Prince-Édouard,18-05-2020,,27,0,0,27,4761,4768,27,0,0.00,16.43,0,0.00,0.00,0,0.00,16.43,150,29016.91,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,142,28974.31
60,Yukon,Yukon,18-05-2020,,11,0,0,11,1124,1109,11,0,0.00,25.59,0,0.00,0.00,0,0.00,25.59,1,25799.10,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,26148.05
61,Northwest Territories,Territoires du Nord-Ouest,18-05-2020,,5,0,0,5,1879,1978,5,0,0.00,10.99,0,0.00,0.00,0,0.00,10.99,7,43468.71,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,14,41293.07
62,Nunavut,Nunavut,18-05-2020,,0,0,0,0,660,560,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,14212.12,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,2,16749.99
99,Repatriated travellers,Voyageurs rapatriés,18-05-2020,,13,0,0,13,76,48,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0.00
1,Canada,Canada,18-05-2020,,78061,11,5826,78072,1323447,1266322,39238,1070,1.37,204.13,60,1.03,15.23,688,1.75,102.59,35079,33109.83,33008,42.28,86.30,8092,17300,21.16,0.00,1156.00,3.02,847,1983,2.21,5.18,121.00,0.32,22718,34603.44
59,British Columbia,Colombie-Britannique,19-05-2020,,2446,0,146,2446,106824,122077,1975,2,0.08,46.90,3,2.05,2.80,9,0.46,37.87,1553,23409.70,325,13.29,6.23,86,214,1.65,0.00,12.29,0.24,15,25,0.29,0.48,2.00,0.04,1746,20484.75
48,Alberta,Alberta,19-05-2020,,6716,0,128,6716,201283,213467,5584,33,0.49,151.16,0,0.00,2.88,65,1.16,125.68,3189,48047.00,1004,14.95,22.60,371,823,8.35,0.00,53.00,1.19,10,22,0.23,0.50,1.00,0.03,2046,45304.63
47,Saskatchewan,Saskatchewan,19-05-2020,,599,0,6,599,38064,40244,470,7,1.17,50.77,0,0.00,0.51,15,3.19,39.84,354,34109.59,123,20.53,10.43,26,112,2.20,0.00,3.71,0.31,0,0,0.00,0.00,0.00,0.00,367,32261.89
46,Manitoba,Manitoba,19-05-2020,,279,11,7,290,34892,34983,257,0,0.00,20.96,0,0.00,0.51,0,0.00,18.57,496,25281.03,26,8.97,1.88,1,8,0.07,0.00,0.14,0.01,0,0,0.00,0.00,0.00,0.00,394,25215.26
35,Ontario,Ontario,19-05-2020,,23384,0,1902,23384,541489,407527,17898,427,1.83,157.72,14,0.74,12.83,260,1.45,120.72,9155,27486.81,3584,15.33,24.17,2477,5074,16.71,0.00,353.86,2.39,191,553,1.29,3.73,27.00,0.18,5623,36522.25
24,Quebec,Québec,19-05-2020,,44197,0,3647,44197,341102,385049,12497,570,1.29,513.65,51,1.40,42.38,452,3.62,145.24,8530,44749.75,28053,63.47,326.03,4972,10780,57.78,0.00,710.29,8.25,516,1249,6.00,14.52,74.00,0.86,5870,39642.30
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,19-05-2020,,260,0,3,260,10744,15516,250,0,0.00,49.95,0,0.00,0.58,1,0.40,48.03,117,29806.76,7,2.69,1.34,0,1,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,71,20639.59
13,New Brunswick,Nouveau-Brunswick,19-05-2020,,120,0,0,120,19453,20667,120,0,0.00,15.20,0,0.00,0.00,0,0.00,15.20,221,26186.45,0,0.00,0.00,0,1,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,193,24648.23
12,Nova Scotia,Nouvelle-Écosse,19-05-2020,,1044,0,56,1044,37594,42181,956,1,0.10,105.24,1,1.79,5.64,10,1.05,96.37,237,42518.81,32,3.07,3.23,24,53,2.42,0.00,3.43,0.35,8,15,0.81,1.51,1.00,0.12,188,37895.08
11,Prince Edward Island,Île-du-Prince-Édouard,19-05-2020,,27,0,0,27,4761,4838,27,0,0.00,16.43,0,0.00,0.00,0,0.00,16.43,70,29442.91,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,28974.31
60,Yukon,Yukon,19-05-2020,,11,0,0,11,1134,1109,11,0,0.00,25.59,0,0.00,0.00,0,0.00,25.59,0,25799.10,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,10,26380.68
61,Northwest Territories,Territoires du Nord-Ouest,19-05-2020,,5,0,0,5,1890,1989,5,0,0.00,10.99,0,0.00,0.00,0,0.00,10.99,11,43710.44,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,11,41534.81
62,Nunavut,Nunavut,19-05-2020,,0,0,0,0,665,565,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,5,14339.01,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,5,16876.89
99,Repatriated travellers,Voyageurs rapatriés,19-05-2020,,13,0,0,13,76,48,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0.00
1,Canada,Canada,19-05-2020,,79101,11,5895,79112,1339971,1290260,40050,1040,1.31,206.85,69,1.17,15.41,812,2.03,104.72,23938,33735.72,33167,41.92,86.72,7957,17066,20.80,0.00,1136.71,2.97,740,1864,1.93,4.87,106.00,0.28,16524,35035.49
59,British Columbia,Colombie-Britannique,20-05-2020,,2467,0,149,2467,107152,123228,2001,21,0.85,47.31,3,2.01,2.86,26,1.30,38.37,1151,23630.41,317,12.85,6.08,91,212,1.75,0.00,13.00,0.25,17,25,0.33,0.48,2.00,0.05,328,20547.65
48,Alberta,Alberta,20-05-2020,,6716,0,128,6716,203397,216697,5584,0,0.00,151.16,0,0.00,2.88,0,0.00,125.68,3230,48774.00,1004,14.95,22.60,309,753,6.95,0.00,44.14,0.99,8,16,0.18,0.36,1.00,0.03,2114,45780.45
47,Saskatchewan,Saskatchewan,20-05-2020,,620,0,6,620,38332,40690,470,21,3.39,52.55,0,0.00,0.51,0,0.00,39.84,446,34487.61,144,23.23,12.21,43,108,3.64,0.00,6.14,0.52,0,0,0.00,0.00,0.00,0.00,268,32489.04
46,Manitoba,Manitoba,20-05-2020,,279,11,7,290,35133,35379,257,0,0.00,20.96,0,0.00,0.51,0,0.00,18.57,396,25567.20,26,8.97,1.88,1,7,0.07,0.00,0.14,0.01,0,0,0.00,0.00,0.00,0.00,241,25389.43
35,Ontario,Ontario,20-05-2020,,23774,0,1945,23774,567176,413340,18190,390,1.64,160.35,43,2.21,13.12,292,1.61,122.69,5813,27878.88,3639,15.31,24.54,2538,5052,17.12,0.00,362.57,2.45,196,528,1.32,3.56,28.00,0.19,25687,38254.78
24,Quebec,Québec,20-05-2020,,44775,0,3718,44775,346684,391807,12822,578,1.29,520.37,71,1.91,43.21,325,2.53,149.02,6758,45535.15,28235,63.06,328.14,4844,10448,56.30,0.00,692.00,8.04,498,1208,5.79,14.04,71.00,0.83,5582,40291.03
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,20-05-2020,,260,0,3,260,10841,15593,250,0,0.00,49.95,0,0.00,0.58,0,0.00,48.03,77,29954.68,7,2.69,1.34,0,1,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,97,20825.93
13,New Brunswick,Nouveau-Brunswick,20-05-2020,,120,0,0,120,19745,20986,120,0,0.00,15.20,0,0.00,0.00,0,0.00,15.20,319,26590.64,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,292,25018.21
12,Nova Scotia,Nouvelle-Écosse,20-05-2020,,1045,0,57,1045,37932,42565,956,1,0.10,105.34,1,1.75,5.75,0,0.00,96.37,384,42905.89,32,3.06,3.23,21,47,2.12,0.00,3.00,0.30,6,16,0.60,1.61,1.00,0.09,338,38235.78
